IdLectura;Fecha;LatitudGrados;LatitudMinutos;LatitudSegundos;LongitudGrados;LongitudMinutos;LongitudSegundos;Viento_Kh;DireccionViento;TemperaturaExt_C;IndiceCalor_C;Presion_hPa;LluviaDiaria_MM;HumedadExt;TerperaturaExternaMax_C;TerperaturaExternaMin_C;TemperaturaInterna_C;TemperaturaInternaMax_C;TemperaturaInternaMin_C;HumedadExternaMax;HumedadExternaMin;HumedadInterna;HumedadInternaMax;HumedadInternaMin;PuntoRocio;VelMaximaViento_Kh;ET_mm
28691;2017-03-31 18:15:09.313;16582;0;6;-15721;1;75;0.00;WNW;19.83;20.72;994.90;0.00;89.00;24.39;17.11;27.00;27.78;22.00;95.00;60.00;63.00;72.00;51.00;17.78;19.00;0.00
28692;2017-03-31 18:20:09.320;16582;0;6;-15721;1;75;0.00;WNW;19.78;20.72;994.83;0.00;91.00;24.39;17.11;26.94;27.78;22.00;95.00;60.00;63.00;72.00;51.00;18.33;19.00;0.00
28693;2017-03-31 18:25:09.303;16582;0;6;-15721;1;75;0.00;WNW;19.72;20.61;994.93;0.00;91.00;24.39;17.11;26.83;27.78;22.00;95.00;60.00;63.00;72.00;51.00;18.33;19.00;0.00
28694;2017-03-31 18:30:09.300;16582;0;6;-15721;1;75;0.00;WNW;19.61;20.50;995.03;0.00;92.00;24.39;17.11;26.83;27.78;22.00;95.00;60.00;63.00;72.00;51.00;18.33;19.00;0.00
28695;2017-03-31 18:35:09.310;16582;0;6;-15721;1;75;0.00;WNW;19.50;20.39;995.17;4.00;92.00;24.39;17.11;26.72;27.78;22.00;95.00;60.00;64.00;72.00;51.00;18.33;19.00;0.00
28696;2017-03-31 18:40:09.360;16582;0;6;-15721;1;75;2.00;WNW;19.44;20.28;995.10;4.00;92.00;24.39;17.11;26.72;27.78;22.00;95.00;60.00;64.00;72.00;51.00;18.33;19.00;0.00
28697;2017-03-31 18:45:09.393;16582;0;6;-15721;1;75;0.00;W;19.44;20.33;995.13;4.00;93.00;24.39;17.11;26.61;27.78;22.00;95.00;60.00;64.00;72.00;51.00;18.33;19.00;0.00
28698;2017-03-31 18:50:09.367;16582;0;6;-15721;1;75;0.00;W;19.39;20.22;995.20;0.00;93.00;24.39;17.11;26.50;27.78;22.00;95.00;60.00;64.00;72.00;51.00;18.33;19.00;0.00
28699;2017-03-31 18:55:09.723;16582;0;6;-15721;1;75;0.00;W;19.28;20.11;995.30;0.00;93.00;24.39;17.11;26.50;27.78;22.00;95.00;60.00;64.00;72.00;51.00;18.33;19.00;0.00
28700;2017-03-31 19:00:26.703;16582;0;6;-15721;1;75;1.00;W;19.28;20.11;995.37;0.00;93.00;24.39;17.11;26.39;27.78;22.00;95.00;60.00;65.00;72.00;51.00;18.33;19.00;0.00
28701;2017-03-31 19:05:09.387;16582;0;6;-15721;1;75;1.00;W;19.28;20.11;995.40;0.00;93.00;24.39;17.11;26.39;27.78;22.00;95.00;60.00;65.00;72.00;51.00;18.33;19.00;0.00
28702;2017-03-31 19:10:09.453;16582;0;6;-15721;1;75;0.00;W;19.22;20.06;995.47;0.00;93.00;24.39;17.11;26.39;27.78;22.00;95.00;60.00;65.00;72.00;51.00;18.33;19.00;0.00
28703;2017-03-31 19:15:09.413;16582;0;6;-15721;1;75;2.00;W;19.17;20.00;995.54;0.00;93.00;24.39;17.11;26.28;27.78;22.00;95.00;60.00;65.00;72.00;51.00;18.33;19.00;0.00
28704;2017-03-31 19:20:09.357;16582;0;6;-15721;1;75;2.00;W;19.17;20.00;995.61;0.00;93.00;24.39;17.11;26.28;27.78;22.00;95.00;60.00;65.00;72.00;51.00;18.33;19.00;0.00
28705;2017-03-31 19:25:09.343;16582;0;6;-15721;1;75;0.00;W;19.17;20.00;995.71;0.00;93.00;24.39;17.11;26.22;27.78;22.00;95.00;60.00;65.00;72.00;51.00;18.33;19.00;0.00
28706;2017-03-31 19:30:09.317;16582;0;6;-15721;1;75;0.00;W;19.22;20.06;995.81;0.00;93.00;24.39;17.11;26.22;27.78;22.00;95.00;60.00;65.00;72.00;51.00;18.33;19.00;0.00
28707;2017-03-31 19:35:09.587;16582;0;6;-15721;1;75;0.00;W;19.22;20.06;995.74;0.00;93.00;24.39;17.11;26.22;27.78;22.00;95.00;60.00;65.00;72.00;51.00;18.33;19.00;0.00
28708;2017-03-31 19:40:21.120;16582;0;6;-15721;1;75;0.00;W;19.22;20.06;995.91;0.00;93.00;24.39;17.11;26.11;27.78;22.00;95.00;60.00;65.00;72.00;51.00;18.33;19.00;0.00
28709;2017-03-31 19:45:11.883;16582;0;6;-15721;1;75;0.00;W;19.22;20.06;995.98;0.00;93.00;24.39;17.11;26.11;27.78;22.00;95.00;60.00;66.00;72.00;51.00;18.33;19.00;0.00
28710;2017-03-31 19:50:09.430;16582;0;6;-15721;1;75;0.00;W;19.22;20.06;996.05;0.00;93.00;24.39;17.11;26.11;27.78;22.00;95.00;60.00;66.00;72.00;51.00;18.33;19.00;0.00
28711;2017-03-31 19:55:09.433;16582;0;6;-15721;1;75;0.00;W;19.28;20.11;996.15;0.00;93.00;24.39;17.11;26.11;27.78;22.00;95.00;60.00;66.00;72.00;51.00;18.33;19.00;0.00
28712;2017-03-31 20:00:09.613;16582;0;6;-15721;1;75;2.00;W;19.28;20.11;996.18;0.00;93.00;24.39;17.11;26.00;27.78;22.00;95.00;60.00;66.00;72.00;51.00;18.33;19.00;0.00
28713;2017-03-31 20:05:09.727;16582;0;6;-15721;1;75;2.00;W;19.17;20.00;996.25;0.00;93.00;24.39;17.11;26.00;27.78;22.00;95.00;60.00;66.00;72.00;51.00;18.33;19.00;0.00
28714;2017-03-31 20:10:09.560;16582;0;6;-15721;1;75;0.00;W;19.11;19.89;996.28;0.00;93.00;24.39;17.11;25.89;27.78;22.00;95.00;60.00;66.00;72.00;51.00;17.78;19.00;0.00
28715;2017-03-31 20:15:09.533;16582;0;6;-15721;1;75;0.00;W;19.11;19.89;996.42;0.00;93.00;24.39;17.11;25.89;27.78;22.00;95.00;60.00;66.00;72.00;51.00;17.78;19.00;0.00
28716;2017-03-31 20:20:09.337;16582;0;6;-15721;1;75;0.00;W;19.11;19.89;996.49;0.00;93.00;24.39;17.11;25.89;27.78;22.00;95.00;60.00;66.00;72.00;51.00;17.78;19.00;0.00
28717;2017-03-31 20:25:09.570;16582;0;6;-15721;1;75;0.00;W;19.11;19.89;996.52;0.00;93.00;24.39;17.11;25.78;27.78;22.00;95.00;60.00;66.00;72.00;51.00;17.78;19.00;0.00
28718;2017-03-31 20:30:09.310;16582;0;6;-15721;1;75;0.00;W;19.11;19.89;996.66;0.00;93.00;24.39;17.11;25.78;27.78;22.00;95.00;60.00;66.00;72.00;51.00;17.78;19.00;0.00
28719;2017-03-31 20:35:09.617;16582;0;6;-15721;1;75;0.00;W;19.11;19.89;996.76;8.00;93.00;24.39;17.11;25.78;27.78;22.00;95.00;60.00;66.00;72.00;51.00;17.78;19.00;0.00
28720;2017-03-31 20:40:09.307;16582;0;6;-15721;1;75;0.00;W;19.11;19.94;996.83;1.00;94.00;24.39;17.11;25.78;27.78;22.00;95.00;60.00;67.00;72.00;51.00;18.33;19.00;0.00
28721;2017-03-31 20:45:09.313;16582;0;6;-15721;1;75;0.00;W;19.06;19.83;996.89;9.00;94.00;24.39;17.11;25.67;27.78;22.00;95.00;60.00;67.00;72.00;51.00;18.33;19.00;0.00
28722;2017-03-31 20:50:09.333;16582;0;6;-15721;1;75;0.00;W;19.00;19.78;996.93;5.00;94.00;24.39;17.11;25.67;27.78;22.00;95.00;60.00;67.00;72.00;51.00;18.33;19.00;0.00
28723;2017-03-31 20:55:09.300;16582;0;6;-15721;1;75;0.00;W;19.00;19.78;996.96;4.00;94.00;24.39;17.11;25.67;27.78;22.00;95.00;60.00;67.00;72.00;51.00;18.33;19.00;0.00
28724;2017-03-31 21:00:09.590;16582;0;6;-15721;1;75;0.00;W;19.00;19.78;996.99;0.00;94.00;24.39;17.11;25.56;27.78;22.00;95.00;60.00;67.00;72.00;51.00;18.33;19.00;0.00
28725;2017-03-31 21:05:09.357;16582;0;6;-15721;1;75;1.00;W;19.00;19.78;997.03;0.00;94.00;24.39;17.11;25.56;27.78;22.00;95.00;60.00;67.00;72.00;51.00;18.33;19.00;0.00
28726;2017-03-31 21:10:09.370;16582;0;6;-15721;1;75;2.00;WNW;18.89;19.67;997.10;0.00;94.00;24.39;17.11;25.56;27.78;22.00;95.00;60.00;67.00;72.00;51.00;17.78;19.00;0.00
28727;2017-03-31 21:15:09.343;16582;0;6;-15721;1;75;1.00;NW;18.78;19.50;997.16;0.00;94.00;24.39;17.11;25.56;27.78;22.00;95.00;60.00;67.00;72.00;51.00;17.78;19.00;0.00
28728;2017-03-31 21:20:09.410;16582;0;6;-15721;1;75;0.00;NW;18.72;19.44;997.27;4.00;94.00;24.39;17.11;25.50;27.78;22.00;95.00;60.00;67.00;72.00;51.00;17.78;19.00;0.00
28729;2017-03-31 21:25:09.397;16582;0;6;-15721;1;75;1.00;NW;18.72;19.44;997.54;4.00;94.00;24.39;17.11;25.50;27.78;22.00;95.00;60.00;67.00;72.00;51.00;17.78;19.00;0.00
28730;2017-03-31 21:30:09.380;16582;0;6;-15721;1;75;0.00;NW;18.72;19.44;997.64;4.00;94.00;24.39;17.11;25.50;27.78;22.00;95.00;60.00;67.00;72.00;51.00;17.78;19.00;0.00
28731;2017-03-31 21:35:09.380;16582;0;6;-15721;1;75;0.00;NW;18.78;19.50;997.71;4.00;94.00;24.39;17.11;25.39;27.78;22.00;95.00;60.00;68.00;72.00;51.00;17.78;19.00;0.00
28732;2017-03-31 21:40:09.383;16582;0;6;-15721;1;75;0.00;NW;18.78;19.50;997.67;0.00;94.00;24.39;17.11;25.39;27.78;22.00;95.00;60.00;68.00;72.00;51.00;17.78;19.00;0.00
28733;2017-03-31 21:45:09.437;16582;0;6;-15721;1;75;0.00;NW;18.83;19.61;997.74;0.00;94.00;24.39;17.11;25.39;27.78;22.00;95.00;60.00;68.00;72.00;51.00;17.78;19.00;0.00
28734;2017-03-31 21:50:09.593;16582;0;6;-15721;1;75;0.00;W;18.83;19.61;997.77;0.00;95.00;24.39;17.11;25.28;27.78;22.00;95.00;60.00;68.00;72.00;51.00;18.33;19.00;0.00
28735;2017-03-31 21:55:09.583;16582;0;6;-15721;1;75;2.00;WSW;18.78;19.56;997.84;4.00;95.00;24.39;17.11;25.28;27.78;22.00;95.00;60.00;68.00;72.00;51.00;17.78;19.00;0.00
28736;2017-03-31 22:00:09.643;16582;0;6;-15721;1;75;0.00;W;18.72;19.44;997.84;4.00;95.00;24.39;17.11;25.28;27.78;22.00;95.00;60.00;68.00;72.00;51.00;17.78;19.00;0.00
28737;2017-03-31 22:05:09.567;16582;0;6;-15721;1;75;0.00;W;18.67;19.39;998.04;4.00;95.00;24.39;17.11;25.17;27.78;22.00;95.00;60.00;68.00;72.00;51.00;17.78;19.00;0.00
28738;2017-03-31 22:10:09.557;16582;0;6;-15721;1;75;0.00;W;18.67;19.39;998.18;4.00;95.00;24.39;17.11;25.17;27.78;22.00;95.00;60.00;68.00;72.00;51.00;17.78;19.00;0.00
28739;2017-03-31 22:15:09.607;16582;0;6;-15721;1;75;1.00;SE;18.67;19.39;998.21;0.00;95.00;24.39;17.11;25.17;27.78;22.00;95.00;60.00;68.00;72.00;51.00;17.78;19.00;0.00
28740;2017-03-31 22:20:50.853;16582;0;6;-15721;1;75;0.00;SE;18.61;19.33;998.15;119.00;95.00;24.39;17.11;25.11;27.78;22.00;95.00;60.00;68.00;72.00;51.00;17.78;19.00;0.00
28741;2017-03-31 22:25:09.507;16582;0;6;-15721;1;75;0.00;SE;18.56;19.28;998.21;5.00;95.00;24.39;17.11;25.11;27.78;22.00;95.00;60.00;68.00;72.00;51.00;17.78;19.00;0.00
28742;2017-03-31 22:30:09.307;16582;0;6;-15721;1;75;0.00;SE;18.56;19.28;998.15;49.00;95.00;24.39;17.11;25.11;27.78;22.00;95.00;60.00;68.00;72.00;51.00;17.78;19.00;0.00
28743;2017-03-31 22:35:09.360;16582;0;6;-15721;1;75;0.00;SE;18.44;19.11;998.04;2.00;95.00;24.39;17.11;25.11;27.78;22.00;95.00;60.00;69.00;72.00;51.00;17.78;19.00;0.00
28744;2017-03-31 22:40:09.350;16582;0;6;-15721;1;75;0.00;S;18.39;19.06;998.04;16.00;95.00;24.39;17.11;25.00;27.78;22.00;95.00;60.00;69.00;72.00;51.00;17.78;19.00;0.00
28745;2017-03-31 22:45:09.367;16582;0;6;-15721;1;75;0.00;S;18.39;19.06;998.08;18.00;95.00;24.39;17.11;25.00;27.78;22.00;95.00;60.00;69.00;72.00;51.00;17.78;19.00;0.00
28746;2017-03-31 22:50:09.403;16582;0;6;-15721;1;75;0.00;S;18.33;19.00;998.08;19.00;95.00;24.39;17.11;25.00;27.78;22.00;95.00;60.00;69.00;72.00;51.00;17.78;19.00;0.00
28747;2017-03-31 22:55:09.477;16582;0;6;-15721;1;75;1.00;S;18.28;18.94;998.08;11.00;95.00;24.39;17.11;24.89;27.78;22.00;95.00;60.00;69.00;72.00;51.00;17.78;19.00;0.00
28748;2017-03-31 23:00:10.697;16582;0;6;-15721;1;75;0.00;S;18.17;18.78;998.15;6.00;95.00;24.39;17.11;24.89;27.78;22.00;95.00;60.00;69.00;72.00;51.00;17.22;19.00;0.00
28749;2017-03-31 23:05:09.467;16582;0;6;-15721;1;75;0.00;S;18.17;18.78;998.25;4.00;95.00;24.39;17.11;24.89;27.78;22.00;95.00;60.00;69.00;72.00;51.00;17.22;19.00;0.00
28750;2017-03-31 23:10:09.583;16582;0;6;-15721;1;75;0.00;S;18.22;18.89;998.28;0.00;95.00;24.39;17.11;24.78;27.78;22.00;95.00;60.00;69.00;72.00;51.00;17.22;19.00;0.00
28751;2017-03-31 23:15:09.697;16582;0;6;-15721;1;75;0.00;S;18.22;18.89;998.28;0.00;95.00;24.39;17.11;24.78;27.78;22.00;95.00;60.00;69.00;72.00;51.00;17.22;19.00;0.00
28752;2017-03-31 23:20:09.370;16582;0;6;-15721;1;75;0.00;S;18.22;18.89;998.48;6.00;95.00;18.22;18.22;24.78;24.78;24.78;95.00;95.00;69.00;69.00;69.00;17.22;0.00;0.00
28753;2017-03-31 23:25:09.303;16582;0;6;-15721;1;75;0.00;S;18.17;18.78;998.42;6.00;95.00;18.22;18.17;24.78;24.78;24.78;96.00;95.00;69.00;69.00;69.00;17.22;0.00;0.00
28754;2017-03-31 23:30:09.303;16582;0;6;-15721;1;75;0.00;S;18.17;18.78;998.52;8.00;95.00;18.22;18.17;24.67;24.78;24.67;96.00;95.00;69.00;69.00;69.00;17.22;0.00;0.00
28755;2017-03-31 23:35:09.307;16582;0;6;-15721;1;75;0.00;S;18.11;18.72;998.48;15.00;95.00;18.22;18.11;24.67;24.78;24.67;96.00;95.00;69.00;69.00;69.00;17.22;1.00;0.00
28756;2017-03-31 23:40:09.390;16582;0;6;-15721;1;75;0.00;SSE;18.11;18.72;998.48;51.00;95.00;18.22;18.11;24.67;24.78;24.67;96.00;95.00;69.00;69.00;69.00;17.22;4.00;0.00
28757;2017-03-31 23:45:09.300;16582;0;6;-15721;1;75;0.00;SSE;18.06;18.67;998.52;27.00;95.00;18.22;18.06;24.61;24.78;24.61;96.00;95.00;69.00;69.00;69.00;17.22;4.00;0.00
28758;2017-03-31 23:50:09.313;16582;0;6;-15721;1;75;0.00;SE;18.06;18.67;998.69;12.00;95.00;18.22;18.06;24.61;24.78;24.61;96.00;95.00;69.00;69.00;69.00;17.22;4.00;0.00
28759;2017-03-31 23:55:09.330;16582;0;6;-15721;1;75;0.00;SE;18.00;18.61;998.69;16.00;95.00;18.22;18.00;24.61;24.78;24.61;96.00;95.00;69.00;69.00;69.00;17.22;4.00;0.00
28760;2017-04-01 00:00:09.313;16582;0;6;-15721;1;75;0.00;SE;17.94;18.56;998.52;36.00;95.00;18.22;17.94;24.61;24.78;24.61;96.00;95.00;69.00;69.00;69.00;17.22;5.00;0.00
28761;2017-04-01 00:05:09.473;16582;0;6;-15721;1;75;1.00;ESE;17.83;18.39;998.52;32.00;95.00;18.22;17.78;24.50;24.78;24.50;96.00;94.00;69.00;69.00;69.00;17.22;5.00;0.00
28762;2017-04-01 00:10:09.540;16582;0;6;-15721;1;75;0.00;SE;17.78;18.33;998.59;31.00;95.00;18.22;17.78;24.50;24.78;24.50;96.00;94.00;69.00;69.00;69.00;17.22;6.00;0.00
28763;2017-04-01 00:15:09.323;16582;0;6;-15721;1;75;4.00;SE;17.72;18.28;998.62;26.00;95.00;18.22;17.72;24.50;24.78;24.50;96.00;94.00;69.00;69.00;69.00;17.22;8.00;0.00
28764;2017-04-01 00:20:09.420;16582;0;6;-15721;1;75;5.00;SE;17.56;18.06;998.65;43.00;95.00;18.22;17.56;24.39;24.78;24.39;96.00;94.00;68.00;69.00;68.00;16.67;11.00;0.00
28765;2017-04-01 00:25:09.510;16582;0;6;-15721;1;75;4.00;SSW;17.33;17.78;998.76;179.00;93.00;18.22;17.33;24.39;24.78;24.39;96.00;93.00;68.00;69.00;68.00;16.11;11.00;0.00
28766;2017-04-01 00:30:09.617;16582;0;6;-15721;1;75;0.00;SE;17.00;17.39;998.59;91.00;92.00;18.22;17.00;24.28;24.78;24.28;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28767;2017-04-01 00:35:09.350;16582;0;6;-15721;1;75;0.00;SE;16.83;17.22;998.45;46.00;94.00;18.22;16.83;24.22;24.78;24.22;96.00;92.00;67.00;69.00;67.00;16.11;11.00;0.00
28768;2017-04-01 00:40:09.303;16582;0;6;-15721;1;75;5.00;SE;16.67;17.06;998.38;26.00;94.00;18.22;16.61;24.11;24.78;24.11;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28769;2017-04-01 00:45:09.310;16582;0;6;-15721;1;75;0.00;ESE;16.44;16.78;998.35;25.00;94.00;18.22;16.44;24.11;24.78;24.11;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28770;2017-04-01 00:50:09.437;16582;0;6;-15721;1;75;5.00;SE;16.39;16.72;998.32;26.00;94.00;18.22;16.39;24.00;24.78;24.00;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28771;2017-04-01 00:55:09.313;16582;0;6;-15721;1;75;0.00;SSE;16.33;16.67;998.32;24.00;94.00;18.22;16.33;24.00;24.78;24.00;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28772;2017-04-01 01:00:09.527;16582;0;6;-15721;1;75;0.00;SSE;16.33;16.67;998.21;4.00;95.00;18.22;16.28;23.89;24.78;23.89;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28773;2017-04-01 01:05:09.570;16582;0;6;-15721;1;75;1.00;SSE;16.33;16.67;998.18;38.00;95.00;18.22;16.28;23.89;24.78;23.89;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28774;2017-04-01 01:10:09.543;16582;0;6;-15721;1;75;2.00;SE;16.28;16.61;998.15;23.00;95.00;18.22;16.28;23.83;24.78;23.83;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28775;2017-04-01 01:15:09.500;16582;0;6;-15721;1;75;0.00;SE;16.33;16.67;997.98;11.00;95.00;18.22;16.28;23.83;24.78;23.83;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28776;2017-04-01 01:20:09.300;16582;0;6;-15721;1;75;1.00;SE;16.39;16.72;997.74;2.00;95.00;18.22;16.28;23.83;24.78;23.83;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28777;2017-04-01 01:25:09.387;16582;0;6;-15721;1;75;3.00;SSE;16.39;16.72;997.64;11.00;95.00;18.22;16.28;23.72;24.78;23.72;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28778;2017-04-01 01:30:09.507;16582;0;6;-15721;1;75;9.00;SE;16.44;16.78;997.54;17.00;95.00;18.22;16.28;23.72;24.78;23.72;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28779;2017-04-01 01:35:09.307;16582;0;6;-15721;1;75;5.00;ESE;16.44;16.78;997.44;12.00;95.00;18.22;16.28;23.61;24.78;23.61;96.00;92.00;67.00;69.00;67.00;15.56;11.00;0.00
28780;2017-04-01 01:40:09.590;16582;0;6;-15721;1;75;2.00;SE;16.50;16.83;997.37;12.00;94.00;18.22;16.28;23.61;24.78;23.61;96.00;92.00;66.00;69.00;66.00;15.56;11.00;0.00
28781;2017-04-01 01:45:09.313;16582;0;6;-15721;1;75;8.00;SSW;16.67;17.06;997.30;11.00;94.00;18.22;16.28;23.50;24.78;23.50;96.00;92.00;66.00;69.00;66.00;15.56;11.00;0.00
28782;2017-04-01 01:50:09.307;16582;0;6;-15721;1;75;4.00;SSE;16.72;17.06;997.37;1.00;93.00;18.22;16.28;23.50;24.78;23.50;96.00;92.00;66.00;69.00;66.00;15.56;11.00;0.00
28783;2017-04-01 01:55:09.417;16582;0;6;-15721;1;75;5.00;SE;16.78;17.17;997.30;9.00;94.00;18.22;16.28;23.44;24.78;23.44;96.00;92.00;67.00;69.00;66.00;16.11;11.00;0.00
28784;2017-04-01 02:00:09.337;16582;0;6;-15721;1;75;2.00;SE;16.72;17.11;997.20;5.00;94.00;18.22;16.28;23.44;24.78;23.44;96.00;92.00;67.00;69.00;66.00;16.11;11.00;0.00
28785;2017-04-01 02:05:09.403;16582;0;6;-15721;1;75;0.00;SE;16.72;17.11;997.10;4.00;94.00;18.22;16.28;23.44;24.78;23.44;96.00;92.00;67.00;69.00;66.00;15.56;11.00;0.00
28786;2017-04-01 02:10:09.543;16582;0;6;-15721;1;75;2.00;SE;16.72;17.11;997.10;0.00;95.00;18.22;16.28;23.33;24.78;23.33;96.00;92.00;67.00;69.00;66.00;16.11;11.00;0.00
28787;2017-04-01 02:15:09.343;16582;0;6;-15721;1;75;1.00;SSE;16.72;17.11;997.13;0.00;94.00;18.22;16.28;23.33;24.78;23.33;96.00;92.00;67.00;69.00;66.00;15.56;11.00;0.00
28788;2017-04-01 02:20:09.340;16582;0;6;-15721;1;75;6.00;SSE;16.72;17.11;997.06;0.00;94.00;18.22;16.28;23.33;24.78;23.33;96.00;92.00;67.00;69.00;66.00;15.56;11.00;0.00
28789;2017-04-01 02:25:09.307;16582;0;6;-15721;1;75;1.00;SE;16.72;17.11;996.99;0.00;94.00;18.22;16.28;23.33;24.78;23.33;96.00;92.00;67.00;69.00;66.00;15.56;11.00;0.00
28790;2017-04-01 02:30:25.230;16582;0;6;-15721;1;75;0.00;SE;16.72;17.11;997.06;0.00;94.00;18.22;16.28;23.22;24.78;23.22;96.00;92.00;67.00;69.00;66.00;15.56;11.00;0.00
28791;2017-04-01 02:35:18.690;16582;0;6;-15721;1;75;0.00;W;16.72;17.11;997.16;0.00;94.00;18.22;16.28;23.22;24.78;23.22;96.00;92.00;67.00;69.00;66.00;15.56;11.00;0.00
28792;2017-04-01 02:40:09.530;16582;0;6;-15721;1;75;0.00;W;16.78;17.17;997.10;0.00;95.00;18.22;16.28;23.22;24.78;23.22;96.00;92.00;67.00;69.00;66.00;16.11;11.00;0.00
28793;2017-04-01 02:45:09.307;16582;0;6;-15721;1;75;0.00;W;16.89;17.28;997.06;0.00;95.00;18.22;16.28;23.22;24.78;23.22;96.00;92.00;68.00;69.00;66.00;16.11;11.00;0.00
28794;2017-04-01 02:50:09.307;16582;0;6;-15721;1;75;0.00;W;16.83;17.22;996.99;0.00;94.00;18.22;16.28;23.22;24.78;23.22;96.00;92.00;68.00;69.00;66.00;16.11;11.00;0.00
28795;2017-04-01 02:55:09.327;16582;0;6;-15721;1;75;0.00;W;16.83;17.22;996.96;0.00;95.00;18.22;16.28;23.11;24.78;23.11;96.00;92.00;68.00;69.00;66.00;16.11;11.00;0.00
28796;2017-04-01 03:00:09.487;16582;0;6;-15721;1;75;0.00;W;16.89;17.28;996.83;0.00;95.00;18.22;16.28;23.11;24.78;23.11;96.00;92.00;68.00;69.00;66.00;16.11;11.00;0.00
28797;2017-04-01 03:05:09.633;16582;0;6;-15721;1;75;0.00;W;16.94;17.39;996.86;0.00;95.00;18.22;16.28;23.11;24.78;23.11;96.00;92.00;68.00;69.00;66.00;16.11;11.00;0.00
28798;2017-04-01 03:10:19.530;16582;0;6;-15721;1;75;1.00;W;16.78;17.17;996.89;0.00;95.00;18.22;16.28;23.11;24.78;23.11;96.00;92.00;68.00;69.00;66.00;16.11;11.00;0.00
28799;2017-04-01 03:15:25.570;16582;0;6;-15721;1;75;0.00;W;16.72;17.11;996.86;0.00;95.00;18.22;16.28;23.11;24.78;23.11;96.00;92.00;68.00;69.00;66.00;16.11;11.00;0.00
28800;2017-04-01 03:20:09.333;16582;0;6;-15721;1;75;0.00;W;16.72;17.11;996.86;0.00;95.00;18.22;16.28;23.11;24.78;23.11;96.00;92.00;69.00;69.00;66.00;16.11;11.00;0.00
28801;2017-04-01 03:25:09.410;16582;0;6;-15721;1;75;2.00;SE;16.67;17.06;996.89;0.00;95.00;18.22;16.28;23.06;24.78;23.06;96.00;92.00;69.00;69.00;66.00;16.11;11.00;0.00
28802;2017-04-01 03:30:09.307;16582;0;6;-15721;1;75;0.00;SE;16.50;16.83;996.89;0.00;94.00;18.22;16.28;23.06;24.78;23.06;96.00;92.00;68.00;69.00;66.00;15.56;11.00;0.00
28803;2017-04-01 03:35:09.320;16582;0;6;-15721;1;75;1.00;SE;16.44;16.78;997.03;0.00;94.00;18.22;16.28;23.06;24.78;23.06;96.00;92.00;68.00;69.00;66.00;15.56;11.00;0.00
28804;2017-04-01 03:40:09.583;16582;0;6;-15721;1;75;0.00;SE;16.44;16.78;997.03;0.00;95.00;18.22;16.28;22.94;24.78;22.94;96.00;92.00;68.00;69.00;66.00;15.56;11.00;0.00
28805;2017-04-01 03:45:09.310;16582;0;6;-15721;1;75;0.00;SE;16.39;16.72;997.03;0.00;95.00;18.22;16.28;22.94;24.78;22.94;96.00;92.00;68.00;69.00;66.00;15.56;11.00;0.00
28806;2017-04-01 03:50:09.320;16582;0;6;-15721;1;75;4.00;SSE;16.39;16.72;997.03;0.00;95.00;18.22;16.28;22.94;24.78;22.94;96.00;92.00;68.00;69.00;66.00;15.56;11.00;0.00
28807;2017-04-01 03:55:09.430;16582;0;6;-15721;1;75;2.00;SSE;16.33;16.67;997.03;0.00;95.00;18.22;16.28;22.83;24.78;22.83;96.00;92.00;68.00;69.00;66.00;15.56;11.00;0.00
28808;2017-04-01 04:00:09.313;16582;0;6;-15721;1;75;2.00;SE;16.28;16.56;997.10;0.00;94.00;18.22;16.28;22.83;24.78;22.83;96.00;92.00;68.00;69.00;66.00;15.56;11.00;0.00
28809;2017-04-01 04:05:09.300;16582;0;6;-15721;1;75;1.00;SE;16.22;16.50;997.10;0.00;94.00;18.22;16.22;22.83;24.78;22.83;96.00;92.00;68.00;69.00;66.00;15.56;11.00;0.00
28810;2017-04-01 04:10:09.380;16582;0;6;-15721;1;75;3.00;ESE;16.22;16.50;997.10;0.00;94.00;18.22;16.22;22.78;24.78;22.78;96.00;92.00;68.00;69.00;66.00;15.56;11.00;0.00
28811;2017-04-01 04:15:09.320;16582;0;6;-15721;1;75;0.00;ESE;16.22;16.50;997.10;0.00;94.00;18.22;16.22;22.78;24.78;22.78;96.00;92.00;68.00;69.00;66.00;15.56;11.00;0.00
28812;2017-04-01 04:20:09.483;16582;0;6;-15721;1;75;3.00;ESE;16.17;16.44;997.23;0.00;93.00;18.22;16.17;22.67;24.78;22.67;96.00;92.00;68.00;69.00;66.00;15.00;11.00;0.00
